出现时间点,模式,字体,颜色,发送时间,弹幕池,用户id,rowid,content
658.49200,1,25,16777215,1667735929,0,1e42b14c,1179813499308901888,济南在倒数第二，倒数第一是黄河入海口
1466.22000,5,25,16777215,1667734943,0,21c69e4d,1179805228476759296,素王
1469.81200,1,25,16777215,1667731170,0,d023b399,1179773577923568384,2023河科大上岸
29.41000,1,25,16777215,1667730219,0,be41a8d9,1179765606397139456,鲁l
1494.95800,1,25,16777215,1667725630,0,affe6aff,1179727110001171968,曲师大旁边的栗子饼好吃
1406.77100,1,25,16777215,1667725532,0,affe6aff,1179726288504575232,泰安人看到这个景也感动哭了
1932.20700,1,25,16777215,1667723102,0,97c5430e,1179705901477952512,我老家荣成！
42.17900,1,25,16777215,1667718369,0,e176e38f,1179666202348299776,山东师大附中欢迎你
1280.99100,4,25,6830715,1667716269,0,8986b44b,1179648583738522368,在古代统治者们认为泰山就是距离天最近的地方
643.03100,5,25,15138834,1667705004,0,57f9b28a,1179554085607849216,烟台莱阳鲁花集团
1787.97600,1,25,16777215,1667704785,0,1641465f,1179552251472307456,黄渤，哈哈哈
125.31300,1,25,16777215,1667704534,0,57f9b28a,1179550146460187648,中国青岛
1894.16100,1,25,16777215,1667665168,0,168418b6,1179219920735468544,宋团
1975.17700,1,25,16777215,1667655993,0,6dd88434,1179142947246217216,我的大美枣庄呢！
350.37400,4,25,15138834,1667651354,0,6c002c90,1179104040831734272,小说中霸总的家
0.00000,1,25,16777215,1667651325,0,ec20da6e,1179103792856555520,青岛君峰路中学的同胞们在看吗？
167.13500,1,25,16777215,1667650812,0,8207d276,1179099491941664256,握草，那个蓝白红的船是我们学校的。
1541.38100,1,25,16777215,1667650367,0,6317e854,1179095759136927488,加油，考上中戏
1495.66600,1,25,16777215,1667650305,0,6317e854,1179095235377303296,期中考试班级前十
1852.41300,1,25,16646914,1667645354,0,53e50775,1179053704117111296,哈哈哈哈哈哈哈哈哈哈，有点像狗
2908.01200,1,25,16777215,1667644609,0,625434be,1179047458999798528,终归是菏泽不配了
2092.02300,1,25,16777215,1667644197,0,625434be,1179044002247367936,我大菏泽连个名字都没有嘛
1347.01700,1,25,16777215,1667644096,0,fce51370,1179043155014798592,太不容易了！
1683.14300,5,25,15138834,1667637445,0,968ba9c5,1178987358415256832,欢迎收看《动物世界》
1510.50300,1,25,16777215,1667629105,0,fecaa0f7,1178917395394356736,这里我们也去过！
1456.65800,1,25,16777215,1667629036,0,fecaa0f7,1178916820212765184,这里我们初中研学游去过
91.04800,1,25,16777215,1667627344,0,fecaa0f7,1178902627325403136,wzy来也
93.20800,1,25,16777215,1667574045,0,d34372dd,1178455524434741248,龙口
2855.83900,1,25,16777215,1667568502,0,9e9c8223,1178409021388946944,好客山东欢迎你！！！
982.71300,1,25,16777215,1667566721,0,5b378d3e,1178394083283353600,致敬袁隆平爷爷
1531.31300,1,25,16777215,1667562029,0,51795948,1178354722751450624,xczlcskcychchddhhchdyfyehcdhchccbxcbxhcx. 
2863.85700,1,25,16777215,1667551376,0,e8d0d058,1178265362467194880,莫名其妙的感动，当年首播就很喜欢山东这一集，今年才知道我祖籍山东即墨。
1657.84500,1,25,16777215,1667529152,0,efaf2a33,1178078928716479488,在潍坊你甚至能看见风筝
1508.30700,1,25,16777215,1667522524,0,8dd10de2,1178023335372988160,青岛科技大学
427.03000,1,25,16777215,1667486143,0,f8fd2ea6,1177718148401948928,我要考青岛大学
114.19300,1,25,8700107,1667482692,0,abe83840,1177689200657900032,山东！偶像的家乡
2012.54100,1,25,16777215,1667474514,0,3713f080,1177620593806288384,图160早期训练珍贵影响
2825.01400,1,25,16777215,1667452340,0,af4c8255,1177434590013504256,突然想起阿根廷小火车
1919.14200,1,25,16777215,1667446706,0,80a87618,1177387328176611584,真的好美 好想去
378.12500,1,25,16777215,1667434467,0,8ba91786,1177284657260174336,人多千万别去
1727.33200,5,25,16777215,1667393546,0,1bd8e809,1176941383542456576,“拉不住风筝了嘿，人追着风筝跑嘿”
82.99900,5,25,16777215,1667390539,0,1bd8e809,1176916162051617536,《  远  方  的  家  》
928.70300,1,25,16777215,1667390072,0,c0c7af5b,1176912243581921536,潍坊的顺口溜真多
387.92500,1,25,16777215,1667386886,0,e2a314cd,1176885518651265792,想起了鸡条的脸基尼哈哈哈哈
482.59800,1,25,16777215,1667301541,0,8bfcd038,1176169589026073088,不如泡泡啤
1234.82200,5,25,15138834,1667270513,0,ee87c63d,1175909314100131584,中华泰山天下泰安 泰安泰安国泰民安
837.44800,5,25,16777215,1667222352,0,bb683d85,1175505305082405632,电气化铁路上空禁止放飞无人机
102.33900,1,25,16777215,1667221990,0,3dd8c1cb,1175502266409530880,英子故乡（疯批kpop人 doge）
155.98300,1,25,16777215,1667219728,0,51a2457d,1175483293081274112,一中校友集合！
2782.82200,1,25,16777215,1667202943,0,dfce164d,1175342496587224576,新泰的这么多
1473.72200,1,25,16777215,1667193913,0,1ffe95a4,1175266739487901952,考上211
2901.25600,1,25,16777215,1667192688,0,67755b31,1175256465682852864,好爱这期
2849.81300,1,25,16777215,1667177527,0,de624bb9,1175129291307206656,天地玄黄，宇宙洪荒
2669.29500,1,25,16777215,1667177267,0,de624bb9,1175127105998949632,哈哈哈哈哈哈哈哈哈
2574.16900,1,25,16777215,1667177167,0,de624bb9,1175126263816312832,济南有三大明湖，那边课文很熟悉
2072.82100,1,25,16777215,1667176321,0,de624bb9,1175119174478013440,一直以为台儿庄在石家庄
2685.29000,1,25,16777215,1667142631,0,65310de4,1174836562718935296,大家好我是济阳的哈哈哈
2253.71800,1,25,16777215,1667141897,0,3d49addf,1174830401110632960,移船相近邀相见，添酒回灯重开宴
2089.42800,1,25,15138834,1667132481,0,106e8f45,1174751415940524800,石家庄:我排第几？
157.45300,1,25,41194,1667110329,0,95da94b8,1174565591999445248,威海不配了是吗
84.27400,1,25,41194,1667110230,0,95da94b8,1174564757592802816,威海二中欢迎你
206.31700,1,25,16777215,1667103465,0,193f885d,1174508009993586688,这时候海天还没建好
1443.93800,1,25,16777215,1667055989,0,82a2a40f,1174109752549412864,话说泰山是分手山（doge）
1246.18300,1,25,16777215,1667055791,0,82a2a40f,1174108094070805504,大学前两年在泰安上的，现在来济南了
953.97100,1,25,16777215,1667055468,0,82a2a40f,1174105382528765440,济南：就没了？？
438.92400,1,25,16777215,1667054892,0,82a2a40f,1174100553660220416,石老人修仙成功了
2181.10000,5,25,16646914,1667047757,0,bf79da2c,1174040700354908928,接天莲叶无穷碧，映日荷花别样红
2018.80300,5,25,16646914,1667047459,0,bf79da2c,1174038196539996160,嘿嘿，鸭掌，鸭脖
1969.73000,5,25,16646914,1667047410,0,bf79da2c,1174037784911390208,哈哈哈
1861.92300,5,25,16646914,1667047321,0,bf79da2c,1174037043249175808,“点名批评”
1775.09300,5,25,16646914,1667047203,0,bf79da2c,1174036047756458752,hohohoho
1755.17700,5,25,16646914,1667047183,0,bf79da2c,1174035881066182656,哦哦哦哦哦
1675.74700,5,25,16646914,1667047103,0,bf79da2c,1174035214331145728,”朴素“
1523.02100,5,25,16646914,1667046951,0,bf79da2c,1174033933164475904,2023中考必过
1116.64600,5,25,16646914,1667046544,0,bf79da2c,1174030524394587648,动植物
781.00400,1,25,16777215,1667044414,0,74a56585,1174012652800796672,嗮足180天
2706.15600,1,25,16777215,1667044271,0,8fbc8f3f,1174011454949882624,德州呢？
2334.07600,1,25,16777215,1667038194,0,69e16656,1173960474837270272,富庶甲齐郡，繁华压两京
127.75600,1,25,16777215,1667037926,0,83149e75,1173958232906246912,德皇老家（
117.92700,1,25,16777215,1667036287,0,aa2d9ae,1173944479363842048,方圆我I你
2969.17100,1,25,16777215,1667036153,0,e34c0bb1,1173943357731440128,这文案太绝了
2652.29400,1,25,16777215,1667035868,0,e34c0bb1,1173940964990076928,夏雨荷来了
1296.32600,1,25,16777215,1667034562,0,e34c0bb1,1173930006582232832,还有左冷禅
710.00600,1,25,16777215,1667033926,0,e34c0bb1,1173924675647092480,章丘铁锅请求出战
433.20600,1,25,16777215,1667033631,0,e34c0bb1,1173922199833512448,晚上露营贼爽
2495.46600,1,25,16777215,1666972001,0,1a14242a,1173405213193980672,哈哈哈哈宁津路过
2308.00500,1,25,16777215,1666957142,0,2cf67224,1173280567169644544,一不小心
1483.54500,1,25,16777215,1666956840,0,4391c19a,1173278032879117312,万世师表
1083.70300,1,25,16777215,1666956395,0,4391c19a,1173274298958361344,长岛冰茶诞生地？
2185.52300,5,25,15138834,1666956363,0,68398dc9,1173274031881822976,10万亩？！
914.42800,1,25,16777215,1666956220,0,4391c19a,1173272833552677632,我只认识山东卫视主持人李鑫
277.55100,1,25,16777215,1666955725,0,2e410897,1173268679908182272,19年第一次去青岛真的好美
631.57200,1,25,16777215,1666919850,0,ab2334f7,1172967737496981248,送我一辆 我是学生
399.95900,5,25,16707842,1666884191,0,c5a89737,1172668605750772992,低调.jpg
2784.38600,1,25,16777215,1666872545,0,d5086883,1172570909404803584,前方文案高能
1417.46800,1,25,16777215,1666864277,0,f3389773,1172501559758711552,加油加油我最棒
1490.16800,1,25,16777215,1666841503,0,623da0f4,1172310513431301120,上岸！
2968.41600,1,25,16777215,1666806231,0,2c4a9325,1172014632790257664,绝了，山东人泪目！
1395.39800,1,25,16777215,1666804761,0,2c4a9325,1172002295597248000,日出的地方大约就是我家
1490.67900,1,25,16777215,1666794449,0,e1e26b4a,1171915798437172480,上岸中国农业大学
2164.77900,1,25,16777215,1666791435,0,bb1f59c2,1171890513083786240,微山湖里静悄悄
2899.91800,1,25,16777215,1666785825,0,c0a73a28,1171843450333603328,放在古代这就是千古名句
2884.94500,1,25,16777215,1666785776,0,c0a73a28,1171843039971347456,山东处中原而傍大海，南北要冲，欢迎大家来山东游玩生活
2707.27900,1,25,16777215,1666785590,0,c0a73a28,1171841480948923904,千古名句【白日依山尽，黄河入河流】
2672.33400,1,25,16777215,1666785474,0,c0a73a28,1171840508926981888,【四面荷花三面柳，一城山色半城湖】
1124.71400,1,25,16777215,1666784634,0,c0a73a28,1171833460164461056,山东是兵家必吃之地
1736.03000,1,25,16777215,1666780346,0,b01639d2,1171797494712128000,哈哈哈哈哈哈哈哈哈哈哈
2846.13500,1,25,16777215,1666773172,0,230490d2,1171737311944549120,日照:终究是错付了
2340.69800,1,25,16777215,1666772643,0,230490d2,1171732878480908544,雪豹闭嘴
2330.41400,1,25,16777215,1666772620,0,230490d2,1171732683563404800,这是猞猁
626.73100,1,25,16777215,1666771448,0,230490d2,1171722848734486272,讲了第一第三的港口，日照你也提一提啊
794.12800,1,25,16777215,1666764162,0,637af08e,1171661728782764544,都多少季了还没有河南，隔壁的山东都有了
2798.31500,1,25,16777215,1666763286,0,c112bdb4,1171654382752883456,满分作文来袭
2844.75500,4,18,8416340,1666763212,0,c074b51e,1171653762230907648,看不见我
2930.64200,1,25,16777215,1666720427,0,3335ebe3,1171294853137718016,这个视角确实挺高的
2821.05300,1,25,16777215,1666720087,0,3335ebe3,1171292006429978624,文学钟爱的排比句式
2625.51100,1,25,16777215,1666719802,0,3335ebe3,1171289615785565696,这群鸟演的好啊，飞过去的时机抓得那么准
2592.48700,1,25,16777215,1666719748,0,3335ebe3,1171289159311546368,泉水自带一种甜，小时候放牛不带水尽喝泉水了
1788.90300,1,25,16777215,1666718906,0,3335ebe3,1171282096061375232,其实就是片山脉被海水吞没之后的景象
1305.29700,1,25,16777215,1666718200,0,3335ebe3,1171276176103079680,还是繁体字诶
1188.98800,1,25,16777215,1666718026,0,3335ebe3,1171274717836249344,为什么隔两小时翻转，因为挪一次就要两小时
1172.60500,1,25,16777215,1666717939,0,3335ebe3,1171273986928211456,说得那么浪漫潇洒，实际上早出早归是为了能多跑几趟…
10.00200,1,25,16777215,1666702782,0,a096cbe0,1171146838423037696,山东应该用相亲又相爱的bgm 
